time,movement,noise,screen
1771409116886,10.239781,0,0
1771409116902,10.224436,0,0
1771409116918,10.299035,0,0
1771409116933,10.3004,0,0
1771409116949,10.282018,0,0
1771409116966,10.260714,0,0
1771409116981,10.241054,0,0
1771409116999,10.222811,0,0
1771409117013,10.29837,0,0
1771409117026,10.282113,0,0
1771409117043,10.221571,0,0
1771409117060,10.282113,0,0
1771409117076,10.241054,0,0
1771409117092,10.283558,0,0
1771409117109,10.282784,0,0
1771409117125,10.26008,0,0
1771409117141,10.224436,0,0
1771409117158,10.2416935,0,0
1771409117174,10.281061,0,0
1771409117189,10.260714,0,0
1771409117205,10.223551,0,0
1771409117221,10.278285,0,0
1771409117237,10.305662,0,0
1771409117254,10.297179,0,0
1771409117270,10.282045,0,0
1771409117286,10.303247,0,0
1771409117301,10.224436,0,0
1771409117317,10.282753,0,0
1771409117334,10.282255,0,0
1771409117350,10.282255,0,0
1771409117366,10.243811,0,0
1771409117381,10.221716,0,0
1771409117398,10.264309,0,0
1771409117413,10.29917,0,0
1771409117430,10.299769,0,0
1771409117446,10.241688,0,0
1771409117461,10.260046,0,0
1771409117477,10.338968,0,0
1771409117494,10.283558,0,0
1771409117507,10.223831,0,0
1771409117523,10.240385,0,0
1771409117542,10.26173,0,0
1771409117557,10.261387,0,0
1771409117573,10.261451,0,0
1771409117590,10.220976,0,0
1771409117605,10.259337,0,0
1771409117621,10.239781,0,0
1771409117636,10.282045,0,0
1771409117654,10.241054,0,0
1771409117670,10.259479,0,0
1771409117684,10.317816,0,0
1771409117701,10.318342,0,0
1771409117717,10.282045,0,0
1771409117734,10.297844,0,0
1771409117749,10.224464,0,0
1771409117765,10.262123,0,0
1771409117781,10.28088,0,0
1771409117797,10.224969,0,0
1771409117814,10.220687,0,0
1771409117830,10.262534,0,0
1771409117846,10.319114,0,0
1771409117861,10.335057,0,0
1771409117877,10.239757,0,0
1771409117893,10.319425,0,0
1771409117910,10.280007,0,0
1771409117925,10.339035,0,0
1771409117942,10.279758,0,0
1771409117957,10.243072,0,0
1771409117973,10.260955,0,0
1771409117989,10.302321,0,0
1771409118004,10.337569,0,0
1771409118018,10.280743,0,0
1771409118036,10.280533,0,0
1771409118054,10.223659,0,0
1771409118069,10.264346,0,0
1771409118083,10.280644,0,0
1771409118101,10.223487,0,0
1771409118117,10.26219,0,0
1771409118135,10.260818,0,0
1771409118149,10.18639,0,0
1771409118166,10.206726,0,0
1771409118182,10.26426,0,0
1771409118197,10.244749,0,0
1771409118213,10.263137,0,0
1771409118230,10.322268,0,0
1771409118246,10.24331,0,0
1771409118262,10.277521,0,0
1771409118277,10.223551,0,0
1771409118294,10.33568,0,0
1771409118310,10.2828865,0,0
1771409118326,10.243072,0,0
1771409118342,10.240391,0,0
1771409118358,10.219672,0,0
1771409118373,10.318586,0,0
1771409118390,10.224436,0,0
1771409118406,10.260215,0,0
1771409118421,10.280019,0,0
1771409118437,10.224969,0,0
1771409118452,10.260719,0,0
1771409118469,10.281481,0,0
1771409118485,10.241792,0,0
1771409118502,10.258811,0,0
1771409118514,10.239325,0,0
1771409118535,10.282255,0,0
1771409118550,10.227263,0,0
1771409118566,10.26219,0,0
1771409118582,10.225763,0,0
1771409118598,10.205203,0,0
1771409118613,10.374997,0,0
1771409118628,10.278285,0,0
1771409118645,10.223528,0,0
1771409118662,10.278814,0,0
1771409118677,10.185609,0,0
1771409118690,10.297151,0,0
1771409118709,10.282113,0,0
1771409118725,10.260714,0,0
1771409118741,10.241775,0,0
1771409118758,10.224197,0,0
1771409118773,10.3019085,0,0
1771409118790,10.260955,0,0
1771409118805,10.260215,0,0
1771409118821,10.282113,0,0
1771409118838,10.241054,0,0
1771409118853,10.222916,0,0
1771409118869,10.321731,0,0
1771409118885,10.338237,0,0
1771409118902,10.239856,0,0
1771409118918,10.124403,0,0
1771409118930,10.203431,0,0
1771409118949,10.3004,0,0
1771409118966,10.279407,0,0
1771409118982,10.183659,0,0
1771409118997,10.260362,0,0
1771409119010,10.2209015,0,0
1771409119026,10.280639,0,0
1771409119046,10.26219,0,0
1771409119062,10.260215,0,0
1771409119078,10.243167,0,0
1771409119092,10.262333,0,0
1771409119109,10.262832,0,0
1771409119125,10.316182,0,0
1771409119141,10.241054,0,0
1771409119158,10.240467,0,0
1771409119173,10.261427,0,0
1771409119190,10.280141,0,0
1771409119205,10.260215,0,0
1771409119222,10.201946,0,0
1771409119237,10.26219,0,0
1771409119254,10.318196,0,0
1771409119270,10.240804,0,0
1771409119287,10.261387,0,0
1771409119301,10.239153,0,0
1771409119318,10.27955,0,0
1771409119333,10.279407,0,0
1771409119350,10.3019085,0,0
1771409119365,10.224293,0,0
1771409119381,10.199614,0,0
1771409119397,10.240385,0,0
1771409119414,10.301137,0,0
1771409119429,10.223053,0,0
1771409119446,10.317405,0,0
1771409119461,10.201946,0,0
1771409119476,10.318933,0,0
1771409119493,10.223053,0,0
1771409119507,10.282255,0,0
1771409119522,10.314434,0,0
1771409119541,10.243167,0,0
1771409119557,10.241019,0,0
1771409119574,10.2431,0,0
1771409119590,10.222176,0,0
1771409119605,10.241054,0,0
1771409119621,10.28088,0,0
1771409119638,10.260818,0,0
1771409119653,10.280639,0,0
1771409119670,10.204028,0,0
1771409119684,10.260818,0,0
1771409119702,10.241019,0,0
1771409119718,10.2608,0,0
1771409119734,10.243167,0,0
1771409119749,10.319735,0,0
1771409119765,10.285001,0,0
1771409119781,10.222176,0,0
1771409119798,10.2431,0,0
1771409119813,10.222458,0,0
1771409119830,10.277618,0,0
1771409119844,10.24381,0,0
1771409119862,10.282113,0,0
1771409119878,10.282113,0,0
1771409119893,10.240594,0,0
1771409119909,10.320161,0,0
1771409119926,10.258189,0,0
1771409119941,10.244749,0,0
1771409119958,10.260492,0,0
1771409119973,10.2644415,0,0
1771409119988,10.261427,0,0
1771409120006,10.301777,0,0
1771409120018,10.260113,0,0
1771409120036,10.319913,0,0
1771409120054,10.262165,0,0
1771409120069,10.221588,0,0
1771409120086,10.299315,0,0
1771409120101,10.303552,0,0
1771409120116,10.20527,0,0
1771409120132,10.336279,0,0
1771409120149,10.258811,0,0
1771409120165,10.279342,0,0
1771409120181,10.282784,0,0
1771409120198,10.298578,0,0
1771409120214,10.30251,0,0
1771409120229,10.202154,0,0
1771409120245,10.280644,0,0
1771409120260,10.300678,0,0
1771409120277,10.29777,0,0
1771409120292,10.285067,0,0
1771409120310,10.299671,0,0
1771409120325,10.338407,0,0
1771409120342,10.2828865,0,0
1771409120357,10.280007,0,0
1771409120374,10.244617,0,0
1771409120388,10.28088,0,0
1771409120405,10.299906,0,0
1771409120422,10.298435,0,0
1771409120437,10.239757,0,0
1771409120453,10.225679,0,0
1771409120469,10.242426,0,0
1771409120485,10.204634,0,0
1771409120500,10.27955,0,0
1771409120514,10.27874,0,0
1771409120532,10.222141,0,0
1771409120548,10.225071,0,0
1771409120564,10.319703,0,0
1771409120581,10.279407,0,0
1771409120597,10.244551,0,0
1771409120613,10.186246,0,0
1771409120628,10.257688,0,0
1771409120645,10.260113,0,0
1771409120662,10.318796,0,0
1771409120677,10.203785,0,0
1771409120693,10.261558,0,0
1771409120710,10.241929,0,0
1771409120725,10.299315,0,0
1771409120741,10.285067,0,0
1771409120756,10.20389,0,0
1771409120773,10.200682,0,0
1771409120789,10.241335,0,0
1771409120805,10.167373,0,0
1771409120821,10.299665,0,0
1771409120837,10.243234,0,0
1771409120853,10.220877,0,0
1771409120869,10.239781,0,0
1771409120885,10.241688,0,0
1771409120901,10.243943,0,0
1771409120917,10.338301,0,0
1771409120933,10.221571,0,0
1771409120949,10.279407,0,0
1771409120965,10.24045,0,0
1771409120981,10.282753,0,0
1771409120997,10.222176,0,0
1771409121011,10.183659,0,0
1771409121026,10.20389,0,0
1771409121045,10.300336,0,0
1771409121061,10.280007,0,0
1771409121077,10.280007,0,0
1771409121093,10.243167,0,0
1771409121109,10.240385,0,0
1771409121125,10.28088,0,0
1771409121140,10.282784,0,0
1771409121156,10.219803,0,0
1771409121173,10.238188,0,0
1771409121189,10.283575,0,0
1771409121204,10.303199,0,0
1771409121221,10.319531,0,0
1771409121237,10.281481,0,0
1771409121253,10.241019,0,0
1771409121269,10.260046,0,0
1771409121285,10.32482,0,0
1771409121301,10.356699,0,0
1771409121317,10.185436,0,0
1771409121333,10.20527,0,0
1771409121349,10.280007,0,0
1771409121365,10.209096,0,0
1771409121382,10.320931,0,0
1771409121397,10.241792,0,0
1771409121412,10.2615385,0,0
1771409121429,10.30107,0,0
1771409121446,10.301807,0,0
1771409121461,10.33894,0,0
1771409121477,10.185501,0,0
1771409121492,10.261451,0,0
1771409121509,10.260818,0,0
1771409121522,10.282784,0,0
1771409121540,10.241792,0,0
1771409121556,10.260215,0,0
1771409121573,10.282754,0,0
1771409121588,10.246132,0,0
1771409121604,10.280141,0,0
1771409121621,10.317464,0,0
1771409121636,10.299665,0,0
1771409121653,10.203791,0,0
1771409121670,10.243841,0,0
1771409121684,10.299906,0,0
1771409121700,10.282113,0,0
1771409121716,10.282784,0,0
1771409121733,10.258811,0,0
1771409121749,10.260719,0,0
1771409121764,10.26219,0,0
1771409121782,10.281481,0,0
1771409121797,10.238028,0,0
1771409121812,10.222311,0,0
1771409121829,10.281864,0,0
1771409121845,10.222916,0,0
1771409121860,10.225071,0,0
1771409121877,10.239793,0,0
1771409121893,10.185782,0,0
1771409121909,10.318796,0,0
1771409121925,10.222141,0,0
1771409121940,10.259479,0,0
1771409121957,10.260719,0,0
1771409121973,10.261137,0,0
1771409121988,10.282255,0,0
1771409122005,10.29805,0,0
1771409122018,10.241188,0,0
1771409122036,10.281061,0,0
1771409122053,10.259622,0,0
1771409122069,10.185782,0,0
1771409122085,10.204028,0,0
1771409122101,10.260955,0,0
1771409122116,10.258141,0,0
1771409122133,10.278071,0,0
1771409122148,10.261387,0,0
1771409122164,10.246114,0,0
1771409122180,10.297558,0,0
1771409122196,10.262832,0,0
1771409122212,10.221571,0,0
1771409122228,10.299906,0,0
1771409122245,10.28436,0,0
1771409122262,10.300507,0,0
1771409122277,10.222458,0,0
1771409122292,10.282045,0,0
1771409122308,10.321343,0,0
1771409122325,10.259622,0,0
1771409122342,10.260714,0,0
1771409122357,10.221571,0,0
1771409122372,10.280644,0,0
1771409122388,10.2074375,0,0
1771409122405,10.223659,0,0
1771409122420,10.224197,0,0
1771409122437,10.207534,0,0
1771409122453,10.261451,0,0
1771409122470,10.203284,0,0
1771409122486,10.335092,0,0
1771409122500,10.185609,0,0
1771409122514,10.257738,0,0
1771409122530,10.319703,0,0
1771409122548,10.258881,0,0
1771409122565,10.279758,0,0
1771409122581,10.26008,0,0
1771409122596,10.27955,0,0
1771409122613,10.242533,0,0
1771409122628,10.30107,0,0
1771409122645,10.282753,0,0
1771409122661,10.300336,0,0
1771409122676,10.335754,0,0
1771409122692,10.184759,0,0
1771409122709,10.35649,0,0
1771409122724,10.299001,0,0
1771409122741,10.357263,0,0
1771409122756,10.300678,0,0
1771409122774,10.281481,0,0
1771409122790,10.242426,0,0
1771409122805,10.29805,0,0
1771409122820,10.303402,0,0
1771409122837,10.260215,0,0
1771409122853,10.282113,0,0
1771409122869,10.266732,0,0
1771409122887,10.28088,0,0
1771409122901,10.202543,0,0
1771409122916,10.260215,0,0
1771409122932,10.3216,0,0
1771409122949,10.281374,0,0
1771409122965,10.302579,0,0
1771409122981,10.31708,0,0
1771409122998,10.200742,0,0
1771409123012,10.259479,0,0
1771409123026,10.262534,0,0
1771409123044,10.299671,0,0
1771409123060,10.2031145,0,0
1771409123077,10.238028,0,0
1771409123093,10.280288,0,0
1771409123108,10.241335,0,0
1771409123125,10.318074,0,0
1771409123141,10.2280035,0,0
1771409123155,10.2006445,0,0
1771409123172,10.487868,0,0
1771409123189,10.337074,0,0
1771409123204,10.318028,0,0
1771409123221,10.145896,0,0
1771409123237,10.301137,0,0
1771409123252,10.304104,0,0
1771409123269,10.338407,0,0
1771409123285,10.220305,0,0
1771409123302,10.24331,0,0
1771409123317,10.223487,0,0
1771409123333,10.263137,0,0
1771409123348,10.340405,0,0
1771409123364,10.318933,0,0
1771409123381,10.28131,0,0
1771409123396,10.222811,0,0
1771409123413,10.318796,0,0
1771409123428,10.260046,0,0
1771409123445,10.245327,0,0
1771409123460,10.3573265,0,0
1771409123476,10.30107,0,0
1771409123492,10.261558,0,0
1771409123508,10.281335,0,0
1771409123522,10.266168,0,0
1771409123542,10.2807255,0,0
1771409123557,10.3004,0,0
1771409123573,10.262786,0,0
1771409123589,10.29777,0,0
1771409123605,10.260719,0,0
1771409123621,10.244617,0,0
1771409123636,10.32482,0,0
1771409123652,10.241688,0,0
1771409123669,10.201246,0,0
1771409123685,10.27955,0,0
1771409123700,10.282113,0,0
1771409123717,10.264614,0,0
1771409123733,10.29777,0,0
1771409123749,10.202477,0,0
1771409123765,10.260362,0,0
1771409123781,10.285802,0,0
1771409123797,10.225243,0,0
1771409123813,10.245327,0,0
1771409123829,10.203431,0,0
1771409123845,10.259622,0,0
1771409123861,10.262863,0,0
1771409123876,10.396622,0,0
1771409123893,10.259479,0,0
1771409123909,10.282113,0,0
1771409123925,10.222916,0,0
1771409123941,10.261387,0,0
1771409123957,10.265995,0,0
1771409123972,10.282113,0,0
1771409123989,10.280644,0,0
1771409124005,10.207534,0,0
1771409124018,10.280007,0,0
1771409124034,10.242362,0,0
1771409124052,10.336343,0,0
1771409124069,10.24045,0,0
1771409124084,10.30482,0,0
1771409124100,10.243072,0,0
1771409124117,10.261411,0,0
1771409124133,10.2431,0,0
1771409124149,10.202154,0,0
1771409124165,10.282753,0,0
1771409124179,10.242706,0,0
1771409124196,10.280639,0,0
1771409124212,10.1834545,0,0
1771409124228,10.219144,0,0
1771409124245,10.54971,0,0
1771409124260,10.221716,0,0
1771409124277,10.279584,0,0
1771409124293,10.166603,0,0
1771409124309,10.2576275,0,0
1771409124325,10.262333,0,0
1771409124341,10.264346,0,0
1771409124356,10.299671,0,0
1771409124373,10.183449,0,0
1771409124389,10.295991,0,0
1771409124404,10.183659,0,0
1771409124421,10.342812,0,0
1771409124437,10.1872,0,0
1771409124452,10.295431,0,0
1771409124469,10.199013,0,0
1771409124485,10.320798,0,0
1771409124501,10.26219,0,0
1771409124516,10.241335,0,0
1771409124530,10.224969,0,0
1771409124549,10.261451,0,0
1771409124565,10.243167,0,0
1771409124580,10.262965,0,0
1771409124597,10.243167,0,0
1771409124612,10.260818,0,0
1771409124628,10.299035,0,0
1771409124644,10.241054,0,0
1771409124660,10.220972,0,0
1771409124677,10.243966,0,0
1771409124693,10.280644,0,0
1771409124709,10.260714,0,0
1771409124725,10.241335,0,0
1771409124741,10.224892,0,0
1771409124757,10.261427,0,0
1771409124772,10.262123,0,0
1771409124789,10.202898,0,0
1771409124805,10.280639,0,0
1771409124821,10.259831,0,0
1771409124837,10.242706,0,0
1771409124853,10.260215,0,0
1771409124869,10.203284,0,0
1771409124884,10.319703,0,0
1771409124900,10.260203,0,0
1771409124917,10.221571,0,0
1771409124932,10.280639,0,0
1771409124949,10.241085,0,0
1771409124965,10.319425,0,0
1771409124981,10.285203,0,0
1771409124997,10.29777,0,0
1771409125013,10.295431,0,0
1771409125026,10.223551,0,0
1771409125044,10.281864,0,0
1771409125060,10.280288,0,0
1771409125077,10.258885,0,0
1771409125093,10.219672,0,0
1771409125109,10.339703,0,0
1771409125125,10.299906,0,0
1771409125140,10.30338,0,0
1771409125157,10.258786,0,0
1771409125172,10.280743,0,0
1771409125189,10.260818,0,0
1771409125203,10.318796,0,0
1771409125220,10.337809,0,0
1771409125237,10.203431,0,0
1771409125252,10.224293,0,0
1771409125269,10.221512,0,0
1771409125285,10.279407,0,0
1771409125301,10.243841,0,0
1771409125318,10.301042,0,0
1771409125333,10.220305,0,0
1771409125349,10.280743,0,0
1771409125365,10.281653,0,0
1771409125381,10.303552,0,0
1771409125398,10.29917,0,0
1771409125412,10.240594,0,0
1771409125429,10.238829,0,0
1771409125445,10.320829,0,0
1771409125461,10.222916,0,0
1771409125477,10.259091,0,0
1771409125493,10.283558,0,0
1771409125510,10.261558,0,0
1771409125522,10.223831,0,0
1771409125538,10.203284,0,0
1771409125557,10.299769,0,0
1771409125571,10.260719,0,0
1771409125588,10.282255,0,0
1771409125604,10.238656,0,0
1771409125621,10.297844,0,0
1771409125636,10.182853,0,0
1771409125653,10.241054,0,0
1771409125669,10.280141,0,0
1771409125684,10.239153,0,0
1771409125701,10.200793,0,0
1771409125717,10.240391,0,0
1771409125734,10.299769,0,0
1771409125749,10.241335,0,0
1771409125765,10.185478,0,0
1771409125781,10.278814,0,0
1771409125797,10.316134,0,0
1771409125813,10.223551,0,0
1771409125829,10.302079,0,0
1771409125845,10.26515,0,0
1771409125861,10.262832,0,0
1771409125876,10.220687,0,0
1771409125892,10.259622,0,0
1771409125909,10.260955,0,0
1771409125925,10.2416935,0,0
1771409125940,10.243167,0,0
1771409125958,10.282255,0,0
1771409125973,10.240391,0,0
1771409125988,10.260714,0,0
1771409126004,10.280007,0,0
1771409126019,10.262965,0,0
1771409126034,10.282255,0,0
1771409126054,10.276925,0,0
1771409126068,10.3168,0,0
1771409126085,10.318933,0,0
1771409126101,10.29917,0,0
1771409126117,10.281374,0,0
1771409126132,10.221571,0,0
1771409126149,10.258786,0,0
1771409126164,10.220271,0,0
1771409126182,10.376351,0,0
1771409126196,10.2256775,0,0
1771409126213,10.260046,0,0
1771409126229,10.241054,0,0
1771409126248,10.240594,0,0
1771409126262,10.224197,0,0
1771409126279,10.201872,0,0
1771409126290,10.260714,0,0
1771409126306,10.219277,0,0
1771409126324,10.277791,0,0
1771409126340,10.261451,0,0
1771409126356,10.280743,0,0
1771409126372,10.278285,0,0
1771409126390,10.201946,0,0
1771409126405,10.299769,0,0
1771409126421,10.222916,0,0
1771409126436,10.279973,0,0
1771409126452,10.260092,0,0
1771409126469,10.278119,0,0
1771409126485,10.262123,0,0
1771409126501,10.319703,0,0
1771409126516,10.168765,0,0
1771409126530,10.259414,0,0
1771409126546,10.280743,0,0
1771409126564,10.248542,0,0
1771409126579,10.279407,0,0
1771409126597,10.223551,0,0
1771409126611,10.239153,0,0
1771409126628,10.262965,0,0
1771409126645,10.319114,0,0
1771409126661,10.185501,0,0
1771409126676,10.299001,0,0
1771409126692,10.280639,0,0
1771409126708,10.278814,0,0
1771409126725,10.302512,0,0
1771409126741,10.282784,0,0
1771409126757,10.204526,0,0
1771409126773,10.320094,0,0
1771409126788,10.318196,0,0
1771409126805,10.259414,0,0
1771409126821,10.238656,0,0
1771409126837,10.26219,0,0
1771409126853,10.24381,0,0
1771409126869,10.338968,0,0
1771409126885,10.239856,0,0
1771409126901,10.336694,0,0
